-0.049810916,0.11386213,-0.20714945,0.21242854,-0.089680284,-0.050760746,0.07817355,0.22663471,-0.3538484,-0.18276094,-0.03636715,-0.1616055,-0.3237038
-0.14963229,-0.29167658,-0.3270535,-0.14409046,-0.15957361,0.13014857,0.21977969,0.30027175,-0.2572255,0.16082618,-0.32049453,-0.23705056,0.12532164
-0.18822187,0.097436436,-0.32073763,0.041866414,-0.1956116,-0.11738859,0.09621131,-0.061998945,-0.25588626,0.008643515,0.15958974,0.040713713,-0.030491464
0.17445667,0.20265919,0.16367891,0.041969538,-0.16966283,0.11104709,0.23798291,0.122215874,0.08410159,0.13862538,-0.1942678,0.3362328,-0.07728209
-0.28319407,0.24281958,0.21732631,0.02840203,0.3445876,-0.18999258,-0.009173691,0.085861415,-0.014675438,0.3804712,0.22037086,0.19942859,0.0068060756
-0.22071579,0.40167555,-0.071807384,0.076176904,0.13839951,-0.09551892,0.06810025,0.1980598,-0.041618437,0.1473379,-0.23320283,0.3697599,0.044312526
0.15319732,0.33386377,-0.0065924525,-0.2878452,-0.022273898,-0.17248465,0.19308344,-0.21151958,-0.2854309,0.24610266,0.30748096,0.0100672245,-0.35581163
-0.013937377,-0.06273884,0.005936992,0.1314867,0.339429,-0.06383575,0.2435369,-0.14774087,-0.029611051,-0.10868692,-0.35386783,-0.09263914,0.38282993
0.21979946,0.04823186,0.0108851865,0.32347855,-0.31521332,-0.298375,0.30760777,-0.13069692,0.26240745,0.22320452,-0.0624216,0.00011062824,-0.03160894
-0.31008917,-0.22760697,-0.3516373,-0.05349958,-0.25642008,-0.24560402,-0.04597205,0.01918602,-0.20207874,0.30013183,-0.30367923,0.28278401,-0.11366832
-0.28791872,-0.035297662,0.36891046,-0.36912826,0.29305682,-0.1908076,0.0445787,-0.046231627,0.30520144,0.1997563,-0.19189897,0.36141834,0.3408381
0.14617851,-0.18259649,-0.3821096,-0.10022226,0.33564797,0.29911944,-0.14221081,-0.20849629,0.11653739,-0.026687711,-0.36589646,-0.19264166,-0.04600379
-0.26938325,0.0030893572,-0.3268129,-0.08471751,-0.107002795,-0.030322658,0.24641275,0.039126746,-0.15498148,-0.13192809,0.018872488,-0.39785185,-0.030288192
0.22699802,-0.31059998,-0.11313314,0.12727758,-0.33017716,0.12033295,-0.37090904,-0.3537584,0.042958707,0.15955722,-0.3726346,-0.18588549,0.28078708
0.09477243,0.2491212,-0.049451545,0.29940796,0.16450319,0.30133703,-0.27039707,-0.1352766,-0.065404326,-0.35032466,-0.14218356,-0.08412284,-0.10183834
-0.044142727,0.0016643618,-0.34710214,-0.20112208,-0.35205594,-0.35018745,0.08679409,0.12576081,0.15149531,0.054710742,-0.34979317,0.025944542,-0.23081866
-0.16003768,-0.08986492,0.32658505,0.14334068,0.035671055,-0.35108334,0.32131723,0.13617668,-0.085446864,-0.13032112,0.19242682,-0.046007883,-0.12824336
-0.3763029,-0.24163629,-0.37482727,-0.09687856,9.5665455e-05,0.048132926,0.2575017,-0.27919787,-0.09018147,0.10161051,0.021498382,0.22916159,0.1625376
0.07747729,0.21161757,-0.31510854,0.34920418,-0.020042181,-0.17433979,0.063501656,-0.32011864,-0.28641647,0.16094889,-0.11298755,-0.21377012,0.2819784
-0.0063384473,0.20809361,-0.031286865,-0.16886579,-0.094376415,0.37643757,-0.19635785,-0.2265966,-0.2518458,0.056527346,0.079652816,0.22128877,0.11864808
-0.2598295,0.10611123,0.010182539,0.21606253,0.07793167,-0.23659289,-0.19060108,-0.22704463,0.15595165,0.078511305,-0.11393262,0.066496566,-0.0828816
-0.11943222,0.24209607,-0.19998656,0.077719234,0.022625118,0.33439952,0.13294876,-0.010350989,0.28070375,0.19817081,0.1411701,-0.067620665,0.3216786
0.1254181,-0.11598012,0.02125293,0.1567556,0.022887528,0.33964196,0.06650913,0.09303659,0.16433218,0.20517436,0.24864009,-0.2572815,0.26624915
0.037542276,0.08158556,0.18736228,-0.19443552,0.35888526,0.09787788,0.2898163,0.30678976,-0.19856074,0.099280864,-0.14483947,0.124294244,0.32241035
0.23152003,-0.19207361,0.16002831,-0.008544225,0.12089476,0.36178374,-0.16392834,0.3698853,-0.3312512,0.13193265,0.2854256,-0.01903701,0.0134868305
-0.26670277,0.1778211,0.08010053,-0.14491352,-0.17510802,0.34864837,-0.12544967,-0.30928323,-0.12016967,-0.30301955,0.10482958,0.0857829,-0.038207542
-0.0375225,-0.34950736,-0.039871976,0.33552808,-0.07958844,0.19038536,0.15463097,-0.14471774,-0.24175285,0.11593157,0.2726857,0.13279653,0.17616107
0.04089648,0.14802419,-0.37360197,-0.0036839957,-0.2773339,0.18431331,0.14491494,0.20545202,0.30174127,0.38595378,-0.16490968,0.18116413,0.30240813
